"patent"	"inventors_country_frac"	"assignees_country_frac"	"inventors_country_mode"	"assignees_country_mode"	"name"	"date"	"year"	"forward_citations"	"generality_hhi"	"patent_cpcs"	"country"	"VoC"
"5614260"	"{'US': 1.0}"	"{'US': 1.0}"	"['US']"	"['US']"	"Darcy"	"1997-03-01"	"1997"	"9.0"	"0.78"	"B05D|B05C|G03G|B05D|B05C|G03G|B05D|B05C|G03G|B05D|B05C|G03G|B05D|B05C|G03G|B05D|B05C|G03G|B05D|B05C|G03G|B05D|B05C|G03G|B05D|B05C|G03G|B05D|B05C|G03G|B05D|B05C|G03G|B05D|B05C|G03G|B05D|B05C|G03G|B05D|B05C|G03G|B05D|B05C|G03G|B05D|B05C|G03G|B05D|B05C|G03G|B05D|B05C|G03G|B05D|B05C|G03G"	"US"	"LME"
"5615394"	"{'US': 1.0}"	"{'US': 1.0}"	"['US']"	"['US']"	"Albrecht"	"1997-03-01"	"1997"	"7.0"	"0.78"	"G02B|G03B|G02B|G03B|G02B|G03B|G02B|G03B|G02B|G03B|G02B|G03B|G02B|G03B|G02B|G03B|G02B|G03B|G02B|G03B|G02B|G03B|G02B|G03B"	"US"	"LME"
"5616021"	"{'JP': 1.0}"	"{'JP': 1.0}"	"['JP']"	"['JP']"	"Onimaru et al."	"1997-04-01"	"1997"	"7.0"	"0.82"	"F23C|F23D|F23C|F23D|F23C|F23D|F23C|F23D|F23C|F23D|F23C|F23D|F23C|F23D|F23C|F23D|F23C|F23D|F23C|F23D|F23C|F23D|F23C|F23D|F23C|F23D|F23C|F23D|F23C|F23D|F23C|F23D|F23C|F23D|F23C|F23D|F23C|F23D|F23C|F23D|F23C|F23D|F23C|F23D|F23C|F23D"	"JP"	"CME"
"5626021"	"{'US': 1.0}"	"{'US': 1.0}"	"['US']"	"['US']"	"Karunasiri et al."	"1997-05-01"	"1997"	"150.0"	"0.88"	"A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H|A47C|F25B|B60N|B60H"	"US"	"LME"
"5629832"	"{'US': 1.0}"	"{'US': 1.0}"	"['US']"	"['US']"	"Sellers"	"1997-05-01"	"1997"	"31.0"	"0.81"	"B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F|B41J|G06F"	"US"	"LME"
"5630579"	"{'JP': 1.0}"	"{'JP': 1.0}"	"['JP']"	"['JP']"	"Minami et al."	"1997-05-01"	"1997"	"3.0"	"0.61"	"B65H|G03G|Y10S|B65H|G03G|Y10S|B65H|G03G|Y10S|B65H|G03G|Y10S|B65H|G03G|Y10S|B65H|G03G|Y10S"	"JP"	"CME"
"5633099"	"{'JP': 1.0}"	"{'JP': 1.0}"	"['JP']"	"['JP']"	"Yokoyama et al."	"1997-05-01"	"1997"	"23.0"	"0.69"	"C07C|H01M|C07C|H01M|C07C|H01M|C07C|H01M|C07C|H01M|C07C|H01M|C07C|H01M|C07C|H01M|C07C|H01M|C07C|H01M|C07C|H01M|C07C|H01M|C07C|H01M|C07C|H01M|C07C|H01M|C07C|H01M|C07C|H01M|C07C|H01M|C07C|H01M|C07C|H01M|C07C|H01M|C07C|H01M|C07C|H01M|C07C|H01M|C07C|H01M|C07C|H01M|C07C|H01M|C07C|H01M|C07C|H01M|C07C|H01M|C07C|H01M|C07C|H01M|C07C|H01M|C07C|H01M|C07C|H01M|C07C|H01M|C07C|H01M|C07C|H01M"	"JP"	"CME"
"5634675"	"{'TW': 1.0}"	"{'TW': 1.0}"	"['TW']"	"['TW']"	"Mo"	"1997-06-01"	"1997"	"13.0"	"0.86"	"E05C|Y10T|E05C|Y10T|E05C|Y10T|E05C|Y10T|E05C|Y10T|E05C|Y10T|E05C|Y10T|E05C|Y10T|E05C|Y10T|E05C|Y10T|E05C|Y10T|E05C|Y10T|E05C|Y10T|E05C|Y10T|E05C|Y10T|E05C|Y10T|E05C|Y10T|E05C|Y10T|E05C|Y10T|E05C|Y10T|E05C|Y10T|E05C|Y10T|E05C|Y10T|E05C|Y10T|E05C|Y10T|E05C|Y10T|E05C|Y10T|E05C|Y10T|E05C|Y10T|E05C|Y10T|E05C|Y10T|E05C|Y10T|E05C|Y10T|E05C|Y10T|E05C|Y10T|E05C|Y10T|E05C|Y10T|E05C|Y10T"	"TW"	"other"
"5635504"	"{'US': 1.0}"	"{'US': 1.0}"	"['US']"	"['US']"	"Ryono et al."	"1997-06-01"	"1997"	"9.0"	"0.82"	"A61K|C07K|A61K|C07K|A61K|C07K|A61K|C07K|A61K|C07K|A61K|C07K|A61K|C07K|A61K|C07K|A61K|C07K|A61K|C07K|A61K|C07K|A61K|C07K|A61K|C07K|A61K|C07K|A61K|C07K|A61K|C07K|A61K|C07K|A61K|C07K|A61K|C07K"	"US"	"LME"
"5636652"	"{'IT': 1.0}"	"{'US': 1.0}"	"['IT']"	"['US']"	"Toschi"	"1997-06-01"	"1997"	"10.0"	"0.79"	"B66B|F16K|Y10T|B66B|F16K|Y10T|B66B|F16K|Y10T|B66B|F16K|Y10T|B66B|F16K|Y10T|B66B|F16K|Y10T|B66B|F16K|Y10T|B66B|F16K|Y10T|B66B|F16K|Y10T|B66B|F16K|Y10T|B66B|F16K|Y10T|B66B|F16K|Y10T|B66B|F16K|Y10T|B66B|F16K|Y10T|B66B|F16K|Y10T|B66B|F16K|Y10T|B66B|F16K|Y10T|B66B|F16K|Y10T|B66B|F16K|Y10T|B66B|F16K|Y10T|B66B|F16K|Y10T|B66B|F16K|Y10T|B66B|F16K|Y10T|B66B|F16K|Y10T|B66B|F16K|Y10T"	"US"	"LME"
"5637428"	"{'JP': 1.0}"	"{'JP': 1.0}"	"['JP']"	"['JP']"	"Horie et al."	"1997-06-01"	"1997"	"5.0"	"0.69"	"G03G|G03F|G03G|G03F|G03G|G03F|G03G|G03F|G03G|G03F|G03G|G03F|G03G|G03F"	"JP"	"CME"
"5639147"	"{'US': 1.0}"	"{'US': 1.0}"	"['US']"	"['US']"	"Hill et al."	"1997-06-01"	"1997"	"7.0"	"0.57"	"B21D|B60B|Y10T|B21D|B60B|Y10T|B21D|B60B|Y10T|B21D|B60B|Y10T|B21D|B60B|Y10T|B21D|B60B|Y10T|B21D|B60B|Y10T|B21D|B60B|Y10T|B21D|B60B|Y10T|B21D|B60B|Y10T|B21D|B60B|Y10T|B21D|B60B|Y10T"	"US"	"LME"
"5640384"	"{'DE': 1.0}"	"{'US': 1.0}"	"['DE']"	"['US']"	"Du"	"1997-06-01"	"1997"	"13.0"	"0.75"	"H04W|H04L|H04Q|H04W|H04L|H04Q|H04W|H04L|H04Q|H04W|H04L|H04Q|H04W|H04L|H04Q|H04W|H04L|H04Q|H04W|H04L|H04Q|H04W|H04L|H04Q|H04W|H04L|H04Q|H04W|H04L|H04Q|H04W|H04L|H04Q|H04W|H04L|H04Q|H04W|H04L|H04Q|H04W|H04L|H04Q|H04W|H04L|H04Q|H04W|H04L|H04Q|H04W|H04L|H04Q|H04W|H04L|H04Q|H04W|H04L|H04Q|H04W|H04L|H04Q|H04W|H04L|H04Q|H04W|H04L|H04Q|H04W|H04L|H04Q|H04W|H04L|H04Q|H04W|H04L|H04Q|H04W|H04L|H04Q"	"US"	"LME"
"5641256"	"{'US': 1.0}"	"{'US': 1.0}"	"['US']"	"['US']"	"Gundy"	"1997-06-01"	"1997"	"272.0"	"0.66"	"F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B|F16B"	"US"	"LME"
"5643196"	"{'US': 1.0}"	"{'US': 1.0}"	"['US']"	"['US']"	"Child et al."	"1997-07-01"	"1997"	"12.0"	"0.69"	"A61F|A61F|A61F|A61F|A61F|A61F|A61F|A61F|A61F|A61F|A61F|A61F|A61F|A61F|A61F|A61F|A61F|A61F|A61F|A61F|A61F|A61F"	"US"	"LME"
"5644373"	"{'JP': 1.0}"	"{'JP': 1.0}"	"['JP']"	"['JP']"	"Furushima et al."	"1997-07-01"	"1997"	"27.0"	"0.83"	"G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F|G02F"	"JP"	"CME"
"5647239"	"{'US': 1.0}"	"{'US': 1.0}"	"['US']"	"['US']"	"Fischer"	"1997-07-01"	"1997"	"6.0"	"0.66"	"B21D|Y10T|Y10S|B21D|Y10T|Y10S|B21D|Y10T|Y10S|B21D|Y10T|Y10S|B21D|Y10T|Y10S|B21D|Y10T|Y10S|B21D|Y10T|Y10S|B21D|Y10T|Y10S|B21D|Y10T|Y10S|B21D|Y10T|Y10S|B21D|Y10T|Y10S|B21D|Y10T|Y10S|B21D|Y10T|Y10S"	"US"	"LME"
"5648455"	"{'JP': 1.0}"	"{'JP': 1.0}"	"['JP']"	"['JP']"	"Ohashi et al."	"1997-07-01"	"1997"	"1.0"	"0.0"	"A61K|C07K"	"JP"	"CME"
"5652386"	"{'US': 1.0}"	"{'US': 1.0}"	"['US']"	"['US']"	"Dimarogonas"	"1997-07-01"	"1997"	"8.0"	"0.8"	"G01N|G01H|G01N|G01H|G01N|G01H|G01N|G01H|G01N|G01H|G01N|G01H|G01N|G01H|G01N|G01H|G01N|G01H|G01N|G01H|G01N|G01H|G01N|G01H|G01N|G01H|G01N|G01H|G01N|G01H|G01N|G01H|G01N|G01H|G01N|G01H|G01N|G01H|G01N|G01H|G01N|G01H|G01N|G01H|G01N|G01H|G01N|G01H|G01N|G01H"	"US"	"LME"
"5652514"	"{'US': 1.0}"	"{'US': 1.0}"	"['US']"	"['US']"	"Zhang et al."	"1997-07-01"	"1997"	"18.0"	"0.4"	"G01R|G01R|G01R|G01R|G01R|G01R|G01R|G01R|G01R|G01R|G01R|G01R|G01R|G01R|G01R|G01R|G01R|G01R|G01R|G01R|G01R|G01R|G01R|G01R|G01R"	"US"	"LME"
"5654398"	"{'US': 1.0}"	"{'US': 1.0}"	"['US']"	"['US']"	"Frankel et al."	"1997-08-01"	"1997"	"4.0"	"0.74"	"A61K|C12N|C07K|C12Q|A61K|C12N|C07K|C12Q|A61K|C12N|C07K|C12Q|A61K|C12N|C07K|C12Q|A61K|C12N|C07K|C12Q|A61K|C12N|C07K|C12Q|A61K|C12N|C07K|C12Q|A61K|C12N|C07K|C12Q|A61K|C12N|C07K|C12Q|A61K|C12N|C07K|C12Q|A61K|C12N|C07K|C12Q|A61K|C12N|C07K|C12Q|A61K|C12N|C07K|C12Q|A61K|C12N|C07K|C12Q"	"US"	"LME"
"5665239"	"{'US': 1.0}"	"{'US': 1.0}"	"['US']"	"['US']"	"Katzakian, Jr. et al."	"1997-09-01"	"1997"	"7.0"	"0.71"	"B01J|B01J|B01J|B01J|B01J|B01J|B01J|B01J|B01J|B01J|B01J|B01J|B01J|B01J|B01J|B01J|B01J|B01J"	"US"	"LME"
